longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity_NEAR BAY,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR OCEAN,ocean_proximity_ISLAND,rooms_per_household,log_population_per_household,bedrooms_per_room
-122.18,37.78,50.0,3.2984,160700.0,1,0,0,0,0,5.781690,0.920507,0.196102
-122.17,37.78,49.0,3.875,140600.0,1,0,0,0,0,4.933702,0.949971,0.198208
-122.17,37.78,52.0,4.175,144000.0,1,0,0,0,0,5.396694,0.894569,0.196018
-122.16,37.77,47.0,4.375,161900.0,1,0,0,0,0,5.761468,0.961141,0.346338
-122.16,37.77,48.0,4.7708,156300.0,1,0,0,0,0,5.427778,0.907362,0.198567
-122.16,37.77,45.0,3.5739,176000.0,1,0,0,0,0,6.052083,0.924589,0.170826
-122.16,37.77,39.0,3.0958,145800.0,1,0,0,0,0,5.009494,0.997696,0.220467
-122.17,37.77,39.0,3.3958,141900.0,1,0,0,0,0,5.006211,1.041088,0.212159
-122.17,37.77,31.0,1.871,90700.0,1,0,0,0,0,5.362832,1.101558,0.219884
-122.17,37.76,41.0,1.9356,90600.0,1,0,0,0,0,4.490141,1.107027,0.230238
-122.17,37.76,47.0,2.1842,107900.0,1,0,0,0,0,5.544503,0.926707,0.194995
-122.18,37.76,37.0,2.2917,107000.0,1,0,0,0,0,4.921875,1.070084,0.227302
-122.17,37.76,38.0,2.4333,98200.0,1,0,0,0,0,4.983051,1.025373,0.225057
-122.18,37.76,50.0,1.9479,89500.0,1,0,0,0,0,4.825203,1.304811,0.219882
-122.18,37.76,52.0,3.9063,93800.0,1,0,0,0,0,4.569697,0.996613,0.232095
-122.18,37.76,49.0,1.8407,96700.0,1,0,0,0,0,5.117517,1.057883,0.195841
-122.18,37.77,27.0,2.0786,97500.0,1,0,0,0,0,5.789809,0.925168,0.259626
-122.18,37.77,42.0,2.8125,97300.0,1,0,0,0,0,4.402985,1.185520,0.217797
-122.18,37.76,43.0,1.8913,91200.0,1,0,0,0,0,5.498638,1.107654,0.202180
-122.19,37.76,49.0,1.7056,91400.0,1,0,0,0,0,5.085502,1.077322,0.206140
-122.18,37.77,52.0,2.2768,96200.0,1,0,0,0,0,4.953069,0.981957,0.199344
-122.18,37.77,51.0,3.2552,120100.0,1,0,0,0,0,4.810502,0.985101,0.223541
-122.18,37.77,52.0,2.0556,100000.0,1,0,0,0,0,4.775956,1.033709,0.207094
-122.19,37.76,52.0,2.4659,94700.0,1,0,0,0,0,5.782857,1.079381,0.193182
-122.2,37.76,47.0,1.75,85700.0,1,0,0,0,0,4.000000,1.085383,0.232079
-122.19,37.77,41.0,2.0469,89300.0,1,0,0,0,0,4.484581,1.134665,0.250491
-122.19,37.77,45.0,2.7159,101400.0,1,0,0,0,0,5.306590,1.176669,0.212203
-122.19,37.76,41.0,1.2083,72500.0,1,0,0,0,0,5.792453,1.188763,0.224756
-122.19,37.76,45.0,1.925,74100.0,1,0,0,0,0,4.198312,0.977660,0.239196
-122.2,37.75,36.0,1.5809,70000.0,1,0,0,0,0,4.556391,1.384413,0.217822
-122.2,37.76,37.0,1.4097,84600.0,1,0,0,0,0,4.017991,1.059891,0.274627
-122.19,37.76,38.0,0.7683,81800.0,1,0,0,0,0,4.253561,1.181500,0.247823
-122.19,37.75,19.0,1.3194,81400.0,1,0,0,0,0,4.244231,1.046644,0.256004
-122.19,37.75,28.0,0.8012,81800.0,1,0,0,0,0,5.283951,0.987750,0.220794
-122.19,37.76,26.0,1.9479,85800.0,1,0,0,0,0,4.267327,1.177893,0.229698
-122.19,37.74,36.0,1.1765,87100.0,1,0,0,0,0,5.327044,1.271455,0.250295
-122.18,37.74,42.0,2.3456,83500.0,1,0,0,0,0,4.398374,1.127987,0.284658
-122.19,37.73,44.0,2.1538,79700.0,1,0,0,0,0,4.368852,1.218215,0.237336
-122.19,37.74,43.0,2.5139,83400.0,1,0,0,0,0,4.561290,0.989661,0.207921
-122.19,37.73,45.0,1.2625,84700.0,1,0,0,0,0,5.324042,1.026379,0.190445
-122.18,37.73,42.0,2.9063,80000.0,1,0,0,0,0,4.590909,1.182532,0.236524
-122.18,37.73,43.0,2.5192,76400.0,1,0,0,0,0,4.880702,1.098612,0.210640
-122.18,37.73,44.0,2.1111,79700.0,1,0,0,0,0,4.029412,1.162691,0.217153
-122.18,37.73,42.0,2.455,82400.0,1,0,0,0,0,5.223077,1.254958,0.214531
-122.17,37.74,41.0,2.4028,97700.0,1,0,0,0,0,3.896135,1.274607,0.275883
-122.17,37.74,47.0,2.15,97200.0,1,0,0,0,0,3.379562,0.869979,0.289417
-122.17,37.74,43.0,2.4776,101600.0,1,0,0,0,0,4.569832,1.015150,0.235941
-122.17,37.73,43.0,2.1587,86500.0,1,0,0,0,0,4.319648,1.283700,0.251867
-122.18,37.74,35.0,1.8438,90500.0,1,0,0,0,0,4.623853,1.086305,0.250000
-122.17,37.74,46.0,3.0298,107600.0,1,0,0,0,0,4.560000,1.202639,0.220273
-122.17,37.74,46.0,2.25,84200.0,1,0,0,0,0,4.320225,1.359246,0.237971
-122.18,37.74,46.0,2.2467,88900.0,1,0,0,0,0,5.940678,1.330381,0.185925
-122.18,37.75,45.0,4.0469,80700.0,1,0,0,0,0,4.125000,1.259880,0.230303
-122.18,37.75,46.0,1.325,87100.0,1,0,0,0,0,4.825641,1.158331,0.231668
-122.17,37.75,38.0,1.6196,85100.0,1,0,0,0,0,3.830116,1.038953,0.438508
-122.18,37.75,45.0,2.1731,82000.0,1,0,0,0,0,3.807692,1.242824,0.263636
-122.19,37.75,36.0,1.9167,82800.0,1,0,0,0,0,7.506667,1.167309,0.233570
-122.18,37.75,43.0,2.069,84600.0,1,0,0,0,0,4.863850,1.118752,0.224903
-122.18,37.75,36.0,1.712,82100.0,1,0,0,0,0,6.307229,1.366522,0.204394
-122.17,37.76,33.0,2.5625,89300.0,1,0,0,0,0,4.475524,1.250763,0.239844
-122.17,37.75,43.0,1.9821,98300.0,1,0,0,0,0,5.186275,1.086557,0.201638
-122.17,37.75,41.0,2.5043,92300.0,1,0,0,0,0,5.465217,1.280934,0.215593
-122.17,37.75,44.0,2.3281,88800.0,1,0,0,0,0,4.795276,1.099924,0.203612
-122.17,37.75,48.0,1.4375,90000.0,1,0,0,0,0,5.017192,0.985475,0.222730
-122.16,37.76,45.0,2.5122,95500.0,1,0,0,0,0,4.750000,1.088228,0.223575
-122.16,37.75,38.0,1.5625,91700.0,1,0,0,0,0,5.097510,1.145886,0.253968
-122.17,37.75,47.0,3.1587,100400.0,1,0,0,0,0,5.394595,1.171561,0.211423
-122.17,37.76,40.0,1.8426,94800.0,1,0,0,0,0,4.926901,1.020598,0.203561
-122.16,37.76,46.0,4.6696,164300.0,1,0,0,0,0,6.049669,1.070631,0.168035
-122.16,37.76,36.0,2.4598,155500.0,1,0,0,0,0,5.358382,1.019105,0.206401
-122.15,37.76,39.0,6.0749,196900.0,1,0,0,0,0,6.751852,1.038836,0.156884
-122.14,37.77,27.0,4.8304,279100.0,1,0,0,0,0,6.278873,1.295691,0.163751
-122.14,37.76,34.0,5.5701,252800.0,1,0,0,0,0,7.170616,0.948928,0.152677
-122.13,37.76,26.0,5.37,275400.0,1,0,0,0,0,6.127580,0.829723,0.150337
-122.12,37.75,33.0,6.86,250000.0,1,0,0,0,0,8.260274,1.305490,0.144279
-122.12,37.75,28.0,7.6923,329800.0,1,0,0,0,0,7.284404,1.104710,0.139798
-122.14,37.75,36.0,4.0313,195500.0,1,0,0,0,0,6.330275,1.009096,0.152174
-122.14,37.75,33.0,6.8323,255900.0,1,0,0,0,0,6.603960,1.053035,0.149925
-122.13,37.75,30.0,4.975,311100.0,1,0,0,0,0,8.280000,1.007958,0.130435
-122.13,37.75,36.0,5.3602,330000.0,1,0,0,0,0,8.258065,0.901123,0.121094
-122.13,37.74,41.0,5.0,248900.0,1,0,0,0,0,6.790123,0.823200,0.151364
-122.16,37.75,46.0,2.925,142900.0,1,0,0,0,0,6.194805,1.024504,0.168763
-122.15,37.75,40.0,3.8913,126300.0,1,0,0,0,0,5.666667,1.202796,0.177163
-122.15,37.75,44.0,3.225,135800.0,1,0,0,0,0,5.854985,1.050124,0.205882
-122.15,37.74,41.0,3.1458,130600.0,1,0,0,0,0,4.481675,1.095116,0.207944
-122.16,37.75,24.0,2.537,107900.0,1,0,0,0,0,4.637306,1.080311,0.253631
-122.16,37.75,44.0,2.5568,111100.0,1,0,0,0,0,4.570370,1.029619,0.212318
-122.15,37.74,43.0,3.5083,122000.0,1,0,0,0,0,5.084559,1.142957,0.198843
-122.15,37.74,49.0,3.3125,118000.0,1,0,0,0,0,4.698582,0.996661,0.209057
-122.16,37.75,40.0,1.8235,95200.0,1,0,0,0,0,4.701149,1.268511,0.239609
-122.16,37.75,35.0,3.8047,94300.0,1,0,0,0,0,5.015038,1.116004,0.209895
-122.17,37.74,34.0,2.2917,92500.0,1,0,0,0,0,4.367857,1.079381,0.229763
-122.17,37.75,37.0,2.4962,91800.0,1,0,0,0,0,5.324324,1.170604,0.208122
-122.16,37.74,43.0,4.0417,109400.0,1,0,0,0,0,5.200000,1.029619,0.195567
-122.16,37.74,46.0,3.4844,129500.0,1,0,0,0,0,4.876777,0.988501,0.175899
-122.16,37.74,52.0,4.1458,143400.0,1,0,0,0,0,5.354167,0.902305,0.190661
-122.16,37.74,47.0,2.625,98200.0,1,0,0,0,0,4.963855,1.166534,0.270631
-122.16,37.74,44.0,2.0227,103100.0,1,0,0,0,0,5.102326,1.041180,0.217867
-122.29,37.9,49.0,3.3333,276800.0,1,0,0,0,0,5.436441,0.892276,0.185503
-122.29,37.9,52.0,5.338,270900.0,1,0,0,0,0,5.608392,0.730887,0.163965
-122.29,37.89,52.0,3.4732,246200.0,1,0,0,0,0,5.962865,0.836248,0.187722
-122.3,37.9,38.0,3.5125,224200.0,1,0,0,0,0,4.445972,0.701949,0.230667
-122.29,37.89,52.0,3.1375,229100.0,1,0,0,0,0,4.819018,0.754133,0.222151
-122.3,37.89,46.0,2.8036,211600.0,1,0,0,0,0,4.053333,0.776262,0.264474
-122.3,37.9,15.0,4.5824,256100.0,1,0,0,0,0,4.435428,0.747490,0.238442
-122.3,37.89,36.0,3.0208,206300.0,1,0,0,0,0,3.902174,0.629575,0.272052
-122.3,37.89,52.0,4.0875,221300.0,1,0,0,0,0,4.538182,0.812948,0.226763
-122.33,37.89,42.0,4.5268,207400.0,1,0,0,0,0,5.045113,0.728239,0.216841
-122.34,37.88,37.0,1.7375,350000.0,1,0,0,0,0,3.312771,1.017487,0.303822
-122.29,37.89,52.0,3.1795,218200.0,1,0,0,0,0,4.556034,0.766537,0.220120
-122.29,37.88,50.0,3.8672,216700.0,1,0,0,0,0,5.334802,0.834632,0.215524
-122.29,37.89,52.0,5.1675,270600.0,1,0,0,0,0,6.398693,0.893818,0.178754
-122.29,37.89,52.0,5.1696,261400.0,1,0,0,0,0,6.115903,0.995545,0.167475
-122.28,37.88,52.0,4.2614,261300.0,1,0,0,0,0,5.520958,0.833950,0.180043
-122.29,37.89,52.0,5.0551,232200.0,1,0,0,0,0,5.148936,0.798508,0.193297
-122.27,37.9,42.0,5.6228,375400.0,1,0,0,0,0,6.445313,0.924073,0.166061
-122.26,37.9,52.0,7.8864,357300.0,1,0,0,0,0,6.690972,0.895237,0.144785
-122.27,37.9,52.0,7.9556,374400.0,1,0,0,0,0,7.560000,0.911187,0.131313
-122.27,37.9,52.0,6.174,358800.0,1,0,0,0,0,7.639831,0.885307,0.133111
-122.27,37.9,52.0,6.9414,417500.0,1,0,0,0,0,8.067194,0.975380,0.132288
-122.27,37.89,52.0,8.8342,430500.0,1,0,0,0,0,8.345205,0.982540,0.122456
-122.28,37.9,52.0,7.1754,362900.0,1,0,0,0,0,7.429487,0.915008,0.141501
-122.28,37.9,52.0,10.0825,397000.0,1,0,0,0,0,8.209016,0.992037,0.124813
-122.28,37.9,52.0,4.9083,346800.0,1,0,0,0,0,6.749254,0.893954,0.145069
-122.28,37.89,52.0,5.7912,327100.0,1,0,0,0,0,7.291667,0.897059,0.137959
-122.28,37.89,52.0,4.5893,290100.0,1,0,0,0,0,6.273713,0.816635,0.176242
-122.28,37.89,52.0,5.4171,292000.0,1,0,0,0,0,6.764706,0.858440,0.158937
-122.28,37.89,52.0,4.125,270900.0,1,0,0,0,0,5.371663,0.801071,0.180810
-122.27,37.89,52.0,7.266,371100.0,1,0,0,0,0,7.436620,1.008266,0.138636
-122.27,37.89,52.0,5.3989,335600.0,1,0,0,0,0,7.272059,0.977607,0.148129
-122.26,37.9,37.0,7.8336,371300.0,1,0,0,0,0,6.132597,0.914078,0.150901
-122.25,37.89,41.0,6.1593,344000.0,1,0,0,0,0,6.215470,0.676434,0.173333
-122.26,37.89,52.0,6.381,342200.0,1,0,0,0,0,6.662338,0.777178,0.160494
-122.26,37.89,52.0,6.6828,370900.0,1,0,0,0,0,7.353175,0.871659,0.143281
-122.25,37.89,37.0,7.5385,350000.0,1,0,0,0,0,6.666667,0.785422,0.152333
-122.25,37.89,42.0,6.7138,368600.0,1,0,0,0,0,6.390625,0.833491,0.160671
-122.26,37.88,52.0,6.2425,391800.0,1,0,0,0,0,6.314356,0.794291,0.163465
-122.26,37.88,52.0,5.7979,415300.0,1,0,0,0,0,5.981432,0.780711,0.181818
-122.27,37.88,52.0,4.2813,284900.0,1,0,0,0,0,5.410628,0.685063,0.192857
-122.27,37.88,52.0,3.5417,287500.0,1,0,0,0,0,4.613079,0.600422,0.230951
-122.27,37.88,44.0,3.0132,272900.0,1,0,0,0,0,4.094545,0.586776,0.262877
-122.28,37.88,52.0,4.1429,259600.0,1,0,0,0,0,5.377155,0.824251,0.196794
-122.28,37.88,52.0,4.1912,254500.0,1,0,0,0,0,5.763285,0.893818,0.167645
-122.28,37.88,52.0,3.9167,235600.0,1,0,0,0,0,5.376147,0.807867,0.183447
-122.29,37.88,52.0,3.8897,218400.0,1,0,0,0,0,5.564433,0.753165,0.196387
-122.29,37.88,48.0,3.1065,229200.0,1,0,0,0,0,4.978947,0.777875,0.207188
-122.29,37.88,46.0,2.9926,192100.0,1,0,0,0,0,4.458824,0.772285,0.233245
-122.29,37.88,52.0,3.556,179300.0,1,0,0,0,0,4.342105,0.794420,0.239394
-122.3,37.88,45.0,1.475,187500.0,1,0,0,0,0,3.306569,1.698758,0.322296
-122.3,37.88,52.0,1.6971,138800.0,1,0,0,0,0,4.173469,0.752571,0.237164
-122.3,37.87,10.0,2.1705,150000.0,1,0,0,0,0,5.030000,0.824175,0.234592
-122.3,37.86,50.0,2.75,140600.0,1,0,0,0,0,3.898438,0.807452,0.254509
-122.29,37.85,52.0,2.5682,120000.0,1,0,0,0,0,4.500000,0.721056,0.249476
-122.3,37.88,46.0,2.9,144800.0,1,0,0,0,0,4.639437,0.877813,0.228294
-122.3,37.87,52.0,2.2208,144800.0,1,0,0,0,0,4.565789,0.907480,0.239833
-122.28,37.88,52.0,3.2344,245500.0,1,0,0,0,0,5.563953,0.851442,0.196447
-122.28,37.87,52.0,3.5156,200000.0,1,0,0,0,0,4.496183,0.787763,0.224109
-122.28,37.87,49.0,1.9805,173700.0,1,0,0,0,0,3.888676,0.614304,0.270484
-122.29,37.87,50.0,2.6684,185600.0,1,0,0,0,0,3.544574,0.782981,0.293056
-122.29,37.87,52.0,3.875,182600.0,1,0,0,0,0,4.387255,0.637717,0.221229
-122.28,37.88,52.0,3.006,227900.0,1,0,0,0,0,4.701970,0.691915,0.217915
-122.28,37.87,46.0,2.543,220700.0,1,0,0,0,0,4.477037,0.650008,0.230311
-122.28,37.87,46.0,2.8676,212000.0,1,0,0,0,0,4.122970,0.624734,0.250985
-122.27,37.88,52.0,2.1907,271400.0,1,0,0,0,0,3.199772,0.448659,0.331787
-122.27,37.87,30.0,1.7778,268800.0,1,0,0,0,0,3.447059,0.707166,0.299659
-122.27,37.88,37.0,2.52,277800.0,1,0,0,0,0,4.251623,0.626008,0.260405
-122.26,37.88,52.0,4.2788,332500.0,1,0,0,0,0,4.614458,0.662564,0.221932
-122.26,37.88,52.0,2.944,338900.0,1,0,0,0,0,4.123909,1.000273,0.255607
-122.26,37.88,52.0,1.725,287500.0,1,0,0,0,0,3.386216,0.849339,0.321429
-122.25,37.87,41.0,5.2289,384600.0,1,0,0,0,0,5.569106,0.771312,0.205839
-122.25,37.87,42.0,2.5562,371400.0,1,0,0,0,0,4.161137,1.643908,0.264806
-122.25,37.87,52.0,0.949,350000.0,1,0,0,0,0,2.524109,1.441354,0.382060
-122.25,37.87,52.0,1.1696,500001.0,1,0,0,0,0,2.436000,1.685658,0.387521
-122.26,37.87,52.0,1.4012,175000.0,1,0,0,0,0,3.105714,2.254894,0.341306
-122.26,37.87,52.0,1.1859,241700.0,1,0,0,0,0,2.922023,0.595252,0.359899
-122.27,37.87,35.0,1.7464,216700.0,1,0,0,0,0,3.218000,0.515813,0.344313
-122.27,37.87,49.0,2.8846,211300.0,1,0,0,0,0,3.857143,0.703098,0.272593
-122.27,37.87,52.0,2.7372,210200.0,1,0,0,0,0,4.443804,0.718753,0.226329
-122.28,37.86,52.0,3.8594,196400.0,1,0,0,0,0,4.962963,0.732063,0.207889
-122.28,37.87,52.0,3.5625,191700.0,1,0,0,0,0,5.348083,0.893013,0.194705
-122.28,37.87,52.0,2.2788,182300.0,1,0,0,0,0,4.222603,0.670635,0.243309
-122.29,37.87,44.0,2.537,175000.0,1,0,0,0,0,3.561010,0.661806,0.297361
-122.29,37.87,46.0,2.525,165900.0,1,0,0,0,0,3.947040,0.903120,0.255722
-122.29,37.86,52.0,1.9946,156900.0,1,0,0,0,0,4.475806,0.784294,0.242643
-122.28,37.86,52.0,2.8214,164300.0,1,0,0,0,0,4.794798,0.823059,0.221218
-122.29,37.87,52.0,2.6165,150000.0,1,0,0,0,0,5.174419,0.979375,0.206742
-122.29,37.86,50.0,1.9483,150500.0,1,0,0,0,0,4.413854,0.877539,0.244266
-122.28,37.86,52.0,1.9327,169900.0,1,0,0,0,0,4.564045,0.766774,0.221566
-122.28,37.86,49.0,1.9798,147400.0,1,0,0,0,0,4.822368,0.805800,0.227831
-122.28,37.85,52.0,2.4167,152700.0,1,0,0,0,0,5.002227,0.805720,0.210151
-122.27,37.86,49.0,2.5417,182700.0,1,0,0,0,0,4.956522,0.802846,0.211988
-122.28,37.86,52.0,3.3906,179300.0,1,0,0,0,0,5.583799,0.778761,0.208604
-122.28,37.86,52.0,2.5652,157700.0,1,0,0,0,0,4.727987,0.911246,0.229797
-122.28,37.86,41.0,2.2845,153100.0,1,0,0,0,0,3.897887,0.758730,0.248419
-122.27,37.86,52.0,2.6071,250000.0,1,0,0,0,0,4.074906,0.598960,0.280331
-122.27,37.86,52.0,3.15,206300.0,1,0,0,0,0,4.765714,1.037749,0.223022
-122.27,37.86,52.0,2.6914,218800.0,1,0,0,0,0,4.846575,0.844162,0.210288
-122.27,37.86,52.0,1.8447,198200.0,1,0,0,0,0,4.209854,0.721039,0.252709
-122.26,37.86,35.0,1.6307,253600.0,1,0,0,0,0,2.962687,0.631589,0.337919
-122.26,37.86,52.0,2.9044,257400.0,1,0,0,0,0,4.404282,0.631460,0.237918
-122.26,37.86,52.0,2.9405,289500.0,1,0,0,0,0,5.558174,0.766255,0.197138
-122.26,37.86,52.0,3.3893,241700.0,1,0,0,0,0,5.368030,0.845437,0.209141
-122.25,37.86,48.0,3.0417,489600.0,1,0,0,0,0,4.690632,1.283110,0.240130
-122.25,37.86,52.0,7.0897,446200.0,1,0,0,0,0,6.876238,0.933955,0.137509
-122.25,37.86,52.0,5.0463,456300.0,1,0,0,0,0,5.793220,0.890886,0.186074
-122.25,37.86,52.0,1.7652,336800.0,1,0,0,0,0,3.534521,0.670624,0.279773
-122.24,37.86,52.0,7.8521,500001.0,1,0,0,0,0,7.794393,0.882067,0.134892
-122.24,37.85,52.0,9.3959,500001.0,1,0,0,0,0,7.512097,1.013066,0.127214
-122.25,37.86,52.0,5.3794,376900.0,1,0,0,0,0,6.861017,0.802229,0.163785
-122.26,37.85,52.0,3.2619,309600.0,1,0,0,0,0,4.792053,0.691822,0.212272
-122.27,37.85,52.0,2.7054,182300.0,1,0,0,0,0,5.001227,0.792354,0.225711
-122.27,37.85,47.0,2.2431,172700.0,1,0,0,0,0,6.371166,0.790964,0.192585
-122.27,37.85,50.0,1.9028,150800.0,1,0,0,0,0,5.015686,0.973449,0.234558
-122.27,37.85,52.0,1.5817,153600.0,1,0,0,0,0,5.438017,0.879821,0.215805
-122.27,37.85,52.0,2.2841,106300.0,1,0,0,0,0,4.350649,0.680075,0.247761
-122.27,37.85,47.0,1.3785,142300.0,1,0,0,0,0,4.310345,0.971776,0.223273
-122.28,37.85,52.0,2.9018,119400.0,1,0,0,0,0,4.621212,0.755553,0.237705
-122.28,37.85,44.0,1.73,147900.0,1,0,0,0,0,5.024510,0.908417,0.193171
-122.28,37.85,48.0,2.2625,132900.0,1,0,0,0,0,4.427039,0.816162,0.234610
-122.29,37.84,35.0,2.2106,132500.0,1,0,0,0,0,4.521739,0.898747,0.223825
-122.28,37.83,52.0,2.6997,126900.0,1,0,0,0,0,4.062745,0.752156,0.261583
-122.3,37.84,14.0,4.0018,143800.0,1,0,0,0,0,3.586056,0.413075,0.327396
-122.23,37.83,52.0,7.8772,500001.0,1,0,0,0,0,8.282548,0.964421,0.126756
-122.22,37.82,39.0,11.8603,500001.0,1,0,0,0,0,7.911111,0.941989,0.124398
-122.22,37.82,42.0,13.499,500001.0,1,0,0,0,0,8.928358,1.111465,0.112003
-122.23,37.82,52.0,12.2138,500001.0,1,0,0,0,0,9.210227,1.045124,0.112893
-122.23,37.82,52.0,8.1872,466100.0,1,0,0,0,0,8.268293,1.001946,0.124877
-122.23,37.82,52.0,12.3804,500001.0,1,0,0,0,0,9.122715,1.135353,0.113337
-122.24,37.83,52.0,5.8948,457800.0,1,0,0,0,0,7.740088,0.946662,0.140011
-122.24,37.83,52.0,8.1194,471600.0,1,0,0,0,0,7.750000,1.064274,0.127399
-122.23,37.82,52.0,8.7477,500001.0,1,0,0,0,0,9.000000,1.133382,0.126009
-122.24,37.82,52.0,6.155,398600.0,1,0,0,0,0,7.048077,1.039189,0.141064
-122.25,37.82,52.0,5.883,340700.0,1,0,0,0,0,6.216080,1.020243,0.162894
-122.23,37.76,52.0,5.2128,289900.0,1,0,0,0,0,5.862934,0.874503,0.169905
-122.23,37.76,52.0,4.7188,335300.0,1,0,0,0,0,7.068536,0.919401,0.142353
-122.23,37.76,52.0,5.2915,333000.0,1,0,0,0,0,8.123457,0.847298,0.134498
-122.24,37.77,52.0,2.6411,241000.0,1,0,0,0,0,5.170404,0.768696,0.203816
-122.23,37.77,52.0,3.3214,189600.0,1,0,0,0,0,4.825000,0.938541,0.231865
-122.24,37.77,52.0,3.6417,206300.0,1,0,0,0,0,4.587131,0.864009,0.225599
-122.25,37.77,52.0,3.0161,215700.0,1,0,0,0,0,4.673721,0.951297,0.213585
-122.25,37.77,52.0,3.1771,210200.0,1,0,0,0,0,4.827907,0.807306,0.211946
-122.25,37.77,52.0,3.4531,208800.0,1,0,0,0,0,5.784091,1.139434,0.209561
-122.25,37.77,52.0,4.3098,197900.0,1,0,0,0,0,5.436709,0.998862,0.182771
-122.26,37.78,52.0,3.3438,201300.0,1,0,0,0,0,4.663462,0.931558,0.223711
-122.26,37.78,52.0,2.9213,190800.0,1,0,0,0,0,4.837963,0.831297,0.228708
-122.27,37.78,52.0,2.6806,207900.0,1,0,0,0,0,5.313208,0.996740,0.198864
-122.27,37.78,52.0,3.7708,215300.0,1,0,0,0,0,4.611321,0.865990,0.216039
-122.27,37.78,45.0,3.9444,212900.0,1,0,0,0,0,4.087413,0.927417,0.224979
-122.27,37.78,13.0,5.2601,292700.0,1,0,0,0,0,4.156379,0.679682,0.264851
-122.28,37.79,30.0,2.5444,275000.0,1,0,0,0,0,4.847953,1.456300,0.209650
-122.3,37.77,42.0,2.6447,200000.0,1,0,0,0,0,5.740845,1.747116,0.180569
-122.28,37.78,29.0,2.5762,173400.0,1,0,0,0,0,4.048704,1.077976,0.084400
-122.29,37.78,42.0,1.9427,102200.0,1,0,0,0,0,4.136667,1.006741,0.248993
-122.28,37.77,52.0,2.9688,220800.0,1,0,0,0,0,4.230548,0.919169,0.247275
-122.28,37.77,27.0,3.75,242800.0,1,0,0,0,0,4.137681,0.676972,0.268451
-122.29,37.76,18.0,5.1702,265400.0,1,0,0,0,0,4.333333,0.628508,0.265576
-122.28,37.78,50.0,2.5139,219000.0,1,0,0,0,0,4.547401,0.803084,0.205783
-122.26,37.77,52.0,2.9732,282100.0,1,0,0,0,0,5.585284,0.975380,0.209581
-122.27,37.77,52.0,5.5337,372000.0,1,0,0,0,0,5.188940,0.867178,0.172291
-122.27,37.77,52.0,4.1667,225800.0,1,0,0,0,0,4.768595,0.876387,0.217793
-122.27,37.77,52.0,2.7115,220800.0,1,0,0,0,0,3.741794,0.619376,0.281287
-122.27,37.77,52.0,3.3269,234500.0,1,0,0,0,0,4.610039,0.772001,0.234087
-122.25,37.77,52.0,3.2685,254200.0,1,0,0,0,0,4.844944,0.672715,0.212430
-122.26,37.77,52.0,4.7778,351800.0,1,0,0,0,0,5.269360,0.763037,0.201278
-122.26,37.77,52.0,4.226,275000.0,1,0,0,0,0,5.011765,0.667829,0.217723
-122.26,37.77,52.0,3.3571,405400.0,1,0,0,0,0,7.034884,0.871099,0.138843
-122.26,37.77,52.0,2.9899,228100.0,1,0,0,0,0,5.077482,0.795476,0.211731
-122.26,37.77,52.0,2.875,234000.0,1,0,0,0,0,3.874214,0.657944,0.259199
-122.24,37.77,43.0,2.3882,162500.0,1,0,0,0,0,3.590226,0.788115,0.297382
-122.25,37.77,43.0,2.975,243400.0,1,0,0,0,0,4.111111,0.683605,0.256410
-122.23,37.76,52.0,5.1039,273800.0,1,0,0,0,0,5.628037,0.890158,0.180007
-122.23,37.76,52.0,4.1458,248500.0,1,0,0,0,0,5.960227,0.753772,0.176358
-122.24,37.76,52.0,3.4762,244000.0,1,0,0,0,0,5.305085,0.729553,0.206070
-122.24,37.76,52.0,2.6833,240900.0,1,0,0,0,0,4.139013,0.617486,0.255146
-122.23,37.76,52.0,5.75,306300.0,1,0,0,0,0,6.739130,0.955816,0.144282
-122.23,37.75,50.0,3.9632,240000.0,1,0,0,0,0,5.753731,0.892121,0.187419
-122.24,37.75,45.0,4.9489,247100.0,1,0,0,0,0,6.102740,0.967036,0.488215
-122.24,37.75,27.0,4.8711,286600.0,1,0,0,0,0,5.082811,0.631699,0.185880
-122.24,37.76,52.0,3.0718,266700.0,1,0,0,0,0,5.068966,0.770534,0.219577
-122.24,37.76,49.0,3.6719,229800.0,1,0,0,0,0,4.934959,0.813637,0.216227
-122.24,37.76,52.0,4.6094,229300.0,1,0,0,0,0,6.185542,0.991912,0.169848
-122.24,37.73,21.0,4.5213,228400.0,1,0,0,0,0,5.693117,0.863932,0.177642
-122.25,37.74,25.0,4.4562,206200.0,1,0,0,0,0,4.907692,0.832909,0.190700
-122.24,37.72,5.0,7.611,350700.0,1,0,0,0,0,6.855776,1.005226,0.154825
-122.27,37.73,31.0,3.2689,231000.0,1,0,0,0,0,4.409299,0.818019,0.238375
-122.25,37.76,52.0,3.567,252900.0,1,0,0,0,0,4.550633,0.751535,0.225313
-122.27,37.74,28.0,3.6875,353900.0,1,0,0,0,0,4.655660,0.695167,0.224924
-122.27,37.77,23.0,4.7695,291700.0,1,0,0,0,0,4.933970,0.848910,0.223631
-122.28,37.75,20.0,3.1972,100000.0,1,0,0,0,0,3.546012,0.581290,0.315744
-122.06,37.77,12.0,7.2634,341600.0,1,0,0,0,0,7.133034,1.057936,0.142847
